pid;name;mpc;cpu;mem;rss_mem;virt_mem;disk_io;disk_read;disk_write
22280;Fluent Bit;1;0.0;9.3203125;7.53125;1.7890625;0.06784534454345703;0.06765174865722656;0.00019359588623046875
22280;Fluent Bit;2;2.9;10.1640625;7.93359375;2.23046875;0.06784534454345703;0.06765174865722656;0.00019359588623046875
22280;Fluent Bit;3;68.6;20.94921875;13.15234375;7.796875;0.3464956283569336;0.3463020324707031;0.00019359588623046875
22280;Fluent Bit;4;80.0;36.20703125;20.0546875;16.15234375;0.3464956283569336;0.3463020324707031;0.00019359588623046875
22280;Fluent Bit;5;94.2;40.34375;22.83984375;17.50390625;0.6251459121704102;0.6249523162841797;0.00019359588623046875
22280;Fluent Bit;6;85.7;53.5859375;29.4453125;24.140625;0.6251459121704102;0.6249523162841797;0.00019359588623046875
22280;Fluent Bit;7;88.3;64.03515625;34.515625;29.51953125;1.043121337890625;1.0429277420043945;0.00019359588623046875
22280;Fluent Bit;8;47.0;78.70703125;41.67578125;37.03125;1.043121337890625;1.0429277420043945;0.00019359588623046875
22280;Fluent Bit;9;74.3;71.921875;38.61328125;33.30859375;1.043121337890625;1.0429277420043945;0.00019359588623046875
22280;Fluent Bit;10;83.0;76.0546875;40.6953125;35.359375;1.043121337890625;1.0429277420043945;0.00019359588623046875
22280;Fluent Bit;11;35.2;85.9453125;45.4296875;40.515625;1.6004219055175781;1.6002283096313477;0.00019359588623046875
22280;Fluent Bit;12;85.3;82.94140625;44.12109375;38.8203125;1.6004219055175781;1.6002283096313477;0.00019359588623046875
22280;Fluent Bit;13;94.2;102.73828125;53.69921875;49.0390625;1.6004219055175781;1.6002283096313477;0.00019359588623046875
22280;Fluent Bit;14;82.8;119.8828125;61.234375;58.6484375;1.6004219055175781;1.6002283096313477;0.00019359588623046875
22280;Fluent Bit;15;97.1;128.68359375;66.50390625;62.1796875;2.1577224731445312;2.157528877258301;0.00019359588623046875
22280;Fluent Bit;16;85.7;129.7578125;66.59765625;63.16015625;2.1577224731445312;2.157528877258301;0.00019359588623046875
22280;Fluent Bit;17;100.0;141.76953125;73.11328125;68.65625;2.2970476150512695;2.296854019165039;0.00019359588623046875
22280;Fluent Bit;18;82.2;152.109375;78.03125;74.078125;2.993673324584961;2.9934797286987305;0.00019359588623046875
22280;Fluent Bit;19;91.4;178.1640625;90.5390625;87.625;2.993673324584961;2.9934797286987305;0.00019359588623046875
22280;Fluent Bit;20;76.5;164.765625;83.95703125;80.80859375;2.993673324584961;2.9934797286987305;0.00019359588623046875
22280;Fluent Bit;21;42.8;171.19140625;87.51953125;83.671875;2.993673324584961;2.9934797286987305;0.00019359588623046875
22280;Fluent Bit;22;58.9;188.84375;96.2890625;92.5546875;3.132998466491699;3.1328048706054688;0.00019359588623046875
22280;Fluent Bit;23;67.7;201.1953125;102.51171875;98.68359375;3.132998466491699;3.1328048706054688;0.00019359588623046875
22280;Fluent Bit;24;44.1;208.703125;106.03125;102.671875;3.550973892211914;3.5507802963256836;0.00019359588623046875
22280;Fluent Bit;25;71.4;213.4765625;108.3984375;105.078125;3.550973892211914;3.5507802963256836;0.00019359588623046875
22280;Fluent Bit;26;2.9;214.796875;108.7734375;106.0234375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;27;67.7;190.1015625;96.7734375;93.328125;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;28;0.0;190.1015625;96.7734375;93.328125;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;29;8.8;193.52734375;98.4375;95.08984375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;30;0.0;193.52734375;98.4375;95.08984375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;31;0.0;193.52734375;98.4375;95.08984375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;32;0.0;193.52734375;98.4375;95.08984375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;33;0.0;193.52734375;98.4375;95.08984375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;34;0.0;193.52734375;98.4375;95.08984375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;35;0.0;196.1171875;98.4375;97.6796875;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;36;11.4;189.54296875;96.45703125;93.0859375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;37;0.0;189.546875;96.4609375;93.0859375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;38;0.0;189.546875;96.4609375;93.0859375;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;39;11.4;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;40;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;41;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;42;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;43;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;44;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;45;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;46;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;47;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;48;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;49;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;50;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;51;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;52;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;53;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
22280;Fluent Bit;54;0.0;194.97265625;99.12109375;95.8515625;4.108274459838867;4.108080863952637;0.00019359588623046875
20192;Vector;1;0.0;2.12109375;1.41796875;0.703125;0.0;0.0;0.0
20192;Vector;2;5.9;16.6484375;12.76953125;3.87890625;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;3;25.7;19.92578125;14.2734375;5.65234375;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;4;76.5;22.05859375;14.96875;7.08984375;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;5;160.0;20.97265625;14.92578125;6.046875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;6;167.7;20.4453125;14.69140625;5.75390625;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;7;55.9;21.11328125;15.0078125;6.10546875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;8;148.5;21.58984375;15.265625;6.32421875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;9;138.0;21.01171875;14.96484375;6.046875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;10;53.0;22.02734375;15.47265625;6.5546875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;11;144.2;21.640625;15.4140625;6.2265625;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;12;132.4;21.58203125;15.23828125;6.34375;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;13;134.3;20.92578125;14.93359375;5.9921875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;14;126.5;22.15625;15.2734375;6.8828125;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;15;135.1;22.05078125;15.17578125;6.875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;16;135.4;23.69921875;16.05078125;7.6484375;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;17;61.8;23.7890625;15.484375;8.3046875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;18;137.1;20.72265625;14.7890625;5.93359375;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;19;61.8;22.03125;15.453125;6.578125;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;20;123.4;21.36328125;14.98046875;6.3828125;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;21;63.0;21.984375;15.1875;6.796875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;22;138.0;21.36328125;15.125;6.23828125;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;23;100.0;22.01171875;15.59375;6.41796875;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;24;35.3;21.86328125;15.34375;6.51953125;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;25;131.4;22.7734375;15.58203125;7.19140625;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;26;53.0;26.140625;17.5703125;8.5703125;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;27;117.5;22.14453125;15.5859375;6.55859375;0.06581783294677734;0.06581783294677734;0.0
20192;Vector;28;0.0;22.14453125;15.5859375;6.55859375;0.06581783294677734;0.06581783294677734;0.0
